GeneMark.hmm PROKARYOTIC (Version 3.4.4)
Date: Sun Jan 24 19:41:29 2016
Sequence file name: /storage2/gena/GMS2/new/benchmark/Halobacterium_salinarum_R1_uid61571/GMS2_auto/../NC_010364.fna
Model file name: itr_9.rbs.notfirst.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: gi|169235049|ref|NC_010364.1| Halobacterium salinarum R1, complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class     RBS      RBS
 1708        +     1594454     1596508         2055        1       71 420.2380
 1709        -     1597203     1597790          588        1      108  15.6431
 1710        -     1598617     1598895          279        1      -71   8.3247
 1711        -     1598935     1599330          396        1      112  76.5050
 1712        +     1599440     1599811          372        1      -60  64.4035
 1713        -     1599808     1601475         1668        1      -49 325.0111
 1714        +     1601636     1604275         2640        1       89 466.6153
 1715        +     1604345     1604683          339        1      -21  22.6347
 1716        +     1604680     1605477          798        1       58  79.9119
 1717        -     1605474     1606337          864        1      -52 139.9449
 1718        +     1606509     1607039          531        1       93  75.8867
 1719        -     1607010     1607759          750        1       91 122.5224
 1720        -     1607802     1608230          429        1       47  98.8359
 1721        -     1608274     1608492          219        1       55  37.2321
 1722        +     1608573     1608803          231        1      112  40.9736
 1723        +     1608856     1612068         3213        1     -117 702.0845
 1724        -     1612079     1612654          576        1      121 101.5117
 1725        -     1612676     1614373         1698        1       49 303.7497
 1726        -     1614370     1614912          543        1       74  75.6402
 1727        -     1614918     1616207         1290        1       92 208.8848
 1728        +     1616414     1616605          192        1       21  16.2183
 1729        +     1616615     1617430          816        1      -43 116.7117
 1730        +     1617432     1619837         2406        1       10 487.4401
 1731        +     1619834     1620493          660        1      110 105.4249
 1732        -     1620504     1621349          846        1      116 166.1076
 1733        -     1622172     1623029          858        1       -2 190.7559
 1734        +     1623111     1623563          453        1       58  61.5123
 1735        +     1623560     1624927         1368        1       -1 277.9852
 1736        -     1624924     1626057         1134        1      -35 246.9194
 1737        -     1626109     1627650         1542        1       20 318.5253
 1738        -     1627647     1628678         1032        1       20 171.9024
 1739        -     1628701     1629429          729        1       -3 110.6602
 1740        -     1629468     1631807         2340        1       77 448.2559
 1741        -     1631844     1633253         1410        1      -10 240.7708
 1742        +     1633373     1634308          936        1       81 141.6448
 1743        +     1634534     1635649         1116        1      -40 209.6075
 1744        +     1635654     1636628          975        1       56 188.6440
 1745        +     1636630     1638066         1437        1       11 303.8877
 1746        +     1638069     1639493         1425        1      -84 310.7401
 1747        +     1639543     1640355          813        1      106 145.7126
 1748        -     1640359     1643016         2658        1       20 549.0472
 1749        -     1643147     1644133          987        1      117 246.7339
 1750        -     1644311     1645999         1689        1      -69 352.1251
 1751        -     1646179     1646730          552        1     -100 110.9270
 1752        -     1646776     1647606          831        1        3 135.2602
 1753        -     1647644     1648987         1344        1      102 236.7918
 1754        -     1649068     1650210         1143        1       48 195.9589
 1755        -     1650427     1651362          936        1      -82 206.6758
 1756        -     1651379     1651666          288        1      -31  54.6648
 1757        +     1651765     1651944          180        1       41  24.8379
 1758        -     1652086     1653069          984        1       92 206.8650
 1759        -     1653136     1655103         1968        1       79 408.5110
 1760        -     1655149     1656075          927        1       23 165.4531
 1761        +     1656190     1657194         1005        1      119 219.0288
 1762        +     1657226     1657576          351        1     -127  52.6890
 1763        -     1657577     1658545          969        1      -71 184.3101
 1764        +     1658660     1659220          561        1       18  97.9424
 1765        +     1659227     1659592          366        1       78  66.9393
 1766        +     1659654     1660022          369        1       -6  56.9364
 1767        -     1660025     1660873          849        1      -40 192.0399
 1768        +     1660962     1661537          576        1       27  75.9916
 1769        +     1661534     1662829         1296        1       83 260.0719
 1770        +     1662910     1664193         1284        1      -79 280.7267
 1771        +     1664298     1664723          426        1       31  83.5434
 1772        +     1664787     1664990          204        1        3  22.8850
 1773        -     1664987     1666069         1083        1       41 233.4553
 1774        +     1666155     1666745          591        1       94  89.1139
 1775        -     1666815     1667558          744        1      -15 166.2983
 1776        -     1667637     1668671         1035        1       73 170.5980
 1777        +     1668875     1670353         1479        1       -7 321.3027
 1778        -     1670358     1671143          786        1      -17 116.7052
 1779        +     1671224     1671643          420        1       49  50.7179
 1780        -     1671649     1672218          570        1       39  99.5764
 1781        +     1672248     1673090          843        1       44 148.6990
 1782        -     1673099     1673812          714        1      101 127.5543
 1783        -     1673802     1673993          192        1       25  39.6065
 1784        -     1674056     1676230         2175        1      -44 426.3655
 1785        +     1676321     1677355         1035        1       27 167.8986
 1786        +     1677402     1679411         2010        1       76 359.1493
 1787        +     1679515     1680639         1125        1     -111 204.8988
 1788        +     1680684     1681361          678        1       36 105.6963
 1789        -     1681423     1681590          168        1      -54  29.1105
 1790        +     1682030     1682263          234        1       96  28.9928
 1791        +     1682325     1683698         1374        1     -120 287.6993
 1792        -     1683713     1684117          405        1      -96  58.9873
 1793        -     1684110     1684334          225        1      124  28.1409
 1794        +     1684633     1685601          969        1     -113 206.9667
 1795        -     1685610     1686593          984        1       73 181.0334
 1796        +     1686682     1687392          711        1     -115 127.7039
 1797        +     1687454     1690243         2790        1     -107 556.6426
 1798        -     1690259     1690648          390        1       36  77.8575
 1799        -     1690694     1691638          945        1        2 171.8529
 1800        +     1691863     1692312          450        1      -57  72.9525
 1801        +     1692319     1693749         1431        1     -108 257.7348
 1802        +     1693749     1695005         1257        1       44 210.6789
 1803        +     1695064     1695690          627        1       70  92.6222
 1804        +     1695687     1697162         1476        1      -66 268.3594
 1805        -     1697191     1698486         1296        1      -58 186.1200
 1806        -     1698694     1699083          390        1       17  74.0133
 1807        +     1699226     1699954          729        1     -111 150.4858
 1808        +     1700006     1700596          591        1     -106 128.9238
 1809        -     1700625     1701122          498        1       12  79.2365
 1810        +     1701249     1701752          504        1      118  88.1751
 1811        -     1701749     1702108          360        1      -30  60.8462
 1812        +     1702145     1702813          669        1      -10  82.5233
 1813        +     1702864     1703073          210        1      -62  29.8621
 1814        +     1703075     1703971          897        1     -113 175.9807
 1815        +     1704035     1706059         2025        1       87 357.8415
 1816        -     1706071     1706310          240        1       83  40.2822
 1817        -     1706357     1707040          684        1       40 164.5936
 1818        +     1707134     1707817          684        1      111 152.5697
 1819        +     1707880     1709061         1182        1       94 197.7896
 1820        -     1709076     1710422         1347        1       98 293.6205
 1821        +     1710556     1710846          291        1      -49  49.5976
 1822        +     1710846     1711361          516        1      -13 108.0174
 1823        +     1711448     1712044          597        1       74 106.8029
 1824        -     1712045     1712710          666        1       82  92.3902
 1825        -     1712752     1713381          630        1      -15 106.1921
 1826        -     1713378     1714025          648        1      119 111.6714
 1827        -     1714092     1714694          603        1       21 142.4481
 1828        +     1714801     1715409          609        1       94 108.1358
 1829        +     1715409     1716107          699        1      -62 133.6940
 1830        +     1716104     1716811          708        1      124 124.2171
 1831        +     1716877     1719012         2136        1     -126 409.3545
 1832        -     1719088     1719654          567        1      116 115.4782
 1833        +     1719729     1719917          189        1      -94   7.0353
 1834        +     1720074     1721054          981        1       -2 211.2555
 1835        +     1721061     1721723          663        1      -46 117.8456
 1836        +     1721824     1722471          648        1      -41  95.1864
 1837        +     1722511     1723848         1338        1     -120 255.6535
 1838        +     1723897     1724415          519        1      -23  48.4359
 1839        +     1724412     1724939          528        1      -22  68.8722
 1840        +     1724996     1726186         1191        1       56 241.8319
 1841        +     1726188     1726928          741        1      -31 151.2775
 1842        +     1726925     1727641          717        1      -66 140.1530
 1843        +     1727680     1729107         1428        1      -70 299.0056
 1844        -     1729116     1733021         3906        1      -87 749.7779
 1845        +     1733671     1734012          342        1       31  69.7897
 1846        +     1734038     1734388          351        1     -112  51.0833
 1847        -     1734416     1738528         4113        1       42 791.4174
 1848        -     1738528     1738947          420        1      -51  83.7885
 1849        -     1739006     1739170          165        1      -76  12.6082
 1850        +     1739313     1739864          552        1       34  97.1198
 1851        -     1739879     1740067          189        1       53  26.1851
 1852        -     1740123     1740527          405        1       -2  43.4141
 1853        -     1740536     1741873         1338        1       63 225.9152
 1854        -     1741870     1742961         1092        1      125 171.5975
 1855        -     1742962     1744542         1581        1      -87 207.7152
 1856        -     1744547     1745638         1092        1      -15 138.6072
 1857        -     1745770     1747641         1872        1      -57 308.7673
 1858        +     1747952     1748809          858        1      -26 173.8975
 1859        +     1748802     1750532         1731        1       58 324.3863
 1860        +     1750529     1751086          558        1       -8  71.9233
 1861        +     1751135     1753489         2355        1       86 428.1469
 1862        +     1753697     1755658         1962        1       87 254.1599
 1863        +     1755685     1756665          981        1       27 134.5642
 1864        +     1756667     1757827         1161        1      -18 177.0156
 1865        +     1757824     1758852         1029        1      117 170.7791
 1866        +     1758849     1760171         1323        1      118 208.6387
 1867        -     1760168     1760716          549        1      -39  68.2960
 1868        +     1760892     1761806          915        1      109 197.3219
 1869        -     1761832     1762080          249        1       44  59.1902
 1870        +     1762165     1764516         2352        1       99 442.8825
 1871        +     1764513     1765010          498        1     -106  81.6795
 1872        +     1765339     1765923          585        1      -45 114.3105
 1873        +     1765969     1766652          684        1       69 105.0214
 1874        -     1766658     1768004         1347        1       76 297.2682
 1875        -     1768093     1769277         1185        1       72 240.6828
 1876        +     1769416     1769811          396        1      -71  57.4884
 1877        -     1769813     1770610          798        1      126  91.7049
 1878        -     1770607     1771521          915        1       21 179.7192
 1879        -     1771589     1771843          255        1       75  54.7409
 1880        -     1771904     1772563          660        1       33 117.4657
 1881        +     1772658     1774430         1773        1      104 320.5134
 1882        -     1774440     1775444         1005        1       90 197.6382
 1883        -     1775435     1777849         2415        1      -60 425.4405
 1884        +     1778058     1778234          177        1      123  14.7976
 1885        -     1778235     1778669          435        1       -9  69.0925
 1886        -     1778671     1779759         1089        1       62 171.0849
 1887        -     1779934     1782003         2070        1       -7 457.1929
 1888        -     1782051     1782683          633        1      -89 126.6633
 1889        -     1782777     1783631          855        1       94 196.4061
 1890        +     1783754     1784527          774        1      -62 147.9278
 1891        +     1784590     1785648         1059        1        1 187.4952
 1892        +     1785645     1787465         1821        1       39 277.6518
 1893        +     1787462     1788493         1032        1       56 151.3760
 1894        -     1788497     1789174          678        1        6 144.8524
 1895        +     1789249     1789680          432        1       55  79.9187
 1896        +     1789760     1790338          579        1       52 111.9221
 1897        -     1790346     1791131          786        1      -86 157.3901
 1898        -     1791131     1791235          105        1       14   8.2292
 1899        -     1791263     1792804         1542        1       49 268.8273
 1900        -     1792952     1793620          669        1      102  98.8913
 1901        -     1793620     1794018          399        1      -19  66.3584
 1902        -     1794025     1794669          645        1      120 109.4208
 1903        +     1795480     1797036         1557        1     -113 290.2464
 1904        -     1797043     1797321          279        1      -44  35.7518
 1905        -     1797336     1797863          528        1      -14  63.7590
 1906        +     1798013     1798387          375        1      114  47.9230
 1907        +     1798384     1798656          273        1      -31  47.1327
 1908        -     1798661     1799380          720        1      -36  84.8733
 1909        +     1799492     1801018         1527        1       58 285.6844
 1910        +     1801080     1802255         1176        1      108 247.0877
 1911        -     1802265     1803428         1164        1      -83 221.5739
 1912        +     1803599     1804723         1125        1       66 209.8162
 1913        +     1804793     1806088         1296        1      -25 258.8526
 1914        +     1806157     1809195         3039        1       69 597.5442
 1915        -     1809205     1809840          636        1      -69 132.7428
 1916        +     1809997     1811580         1584        1       63 383.0449
 1917        +     1811642     1812085          444        1      -78  86.4064
 1918        +     1812156     1813328         1173        1      -76 224.8463
 1919        -     1813332     1814579         1248        1       63 251.7597
 1920        -     1814650     1814916          267        1     -115  29.3382
 1921        -     1814986     1815300          315        1       18  57.7324
 1922        -     1815370     1815858          489        1       60  77.6240
 1923        -     1815874     1817331         1458        1       -1 274.7154
 1924        -     1817328     1818518         1191        1      -95 234.1908
 1925        +     1818792     1818986          195        1     -106  32.5694
 1926        +     1819030     1819557          528        1     -118 110.8362
 1927        -     1819564     1821795         2232        1      106 428.2207
 1928        +     1821917     1822060          144        1      -41  10.9888
 1929        -     1822093     1822641          549        1      -67 107.8121
 1930        +     1822845     1823357          513        1      117  78.6059
 1931        -     1823408     1824040          633        1       57  62.7893
 1932        +     1824119     1824277          159        1      109  14.4531
 1933        -     1824274     1825290         1017        1       25 159.7221
 1934        +     1825377     1826486         1110        1       88 240.2889
 1935        +     1826656     1826763          108        1       81   2.8630
 1936        +     1827006     1827578          573        1      -77  95.5284
 1937        +     1827571     1827987          417        1      -21  95.9876
 1938        -     1827994     1829010         1017        1     -101 189.6371
 1939        -     1829024     1829581          558        1      -42 100.5246
 1940        -     1829582     1830154          573        1       23  82.3616
 1941        -     1830204     1831586         1383        1      -85 254.4399
 1942        +     1831708     1832136          429        1       15  73.5010
 1943        -     1832133     1833254         1122        1       52 224.5891
 1944        -     1833262     1833726          465        1       10  89.1731
 1945        -     1833869     1834465          597        1      -21 124.8545
 1946        -     1834537     1834815          279        1       78  38.4086
 1947        -     1834815     1834967          153        1      -22  13.0026
 1948        +     1835103     1835894          792        1       86 204.7886
 1949        +     1835891     1836199          309        1      103  58.5669
 1950        +     1836270     1837517         1248        1      -31 275.4045
 1951        +     1837571     1837999          429        1       -9  73.1597
 1952        -     1838012     1839043         1032        1      -53 197.7105
 1953        +     1839171     1840274         1104        1       54 225.3530
 1954        +     1840267     1841307         1041        1     -128 178.4185
 1955        -     1841304     1841540          237        1     -109  29.3593
 1956        +     1841555     1841695          141        1     -127  10.1233
 1957        -     1841696     1843489         1794        1       41 315.5263
 1958        -     1843521     1843721          201        1       21  33.8583
 1959        -     1843764     1844882         1119        1     -100 152.5755
 1960        -     1844968     1846005         1038        1        4 165.6906
 1961        -     1845998     1847602         1605        1       61 222.9817
 1962        -     1847602     1848717         1116        1     -102 176.3026
 1963        -     1848761     1849900         1140        1       60 190.5885
 1964        +     1850055     1850957          903        1      -69 192.2568
 1965        +     1850950     1851699          750        1       59 124.1338
 1966        -     1851696     1851860          165        1      -30  31.3598
 1967        -     1851943     1852224          282        1       75  37.1326
 1968        +     1852335     1853138          804        1      -90 177.7250
 1969        +     1853198     1853359          162        1        2  22.2367
 1970        -     1853367     1853687          321        1       -2  34.0838
 1971        +     1853779     1854246          468        1       71  90.3785
 1972        +     1854253     1854633          381        1       32  60.6237
 1973        -     1854640     1855803         1164        1       71 210.3572
 1974        -     1855840     1856535          696        1       32 110.4957
 1975        +     1856621     1857802         1182        1      103 256.9752
 1976        +     1858007     1859515         1509        1      -56 318.5100
 1977        +     1859515     1861218         1704        1      -81 377.5461
 1978        -     1861219     1862178          960        1       43 144.2687
 1979        +     1862486     1862797          312        1       76  30.5930
 1980        -     1864521     1864616           96        1      -75   0.4653
 1981        +     1869107     1869907          801        1       43  91.4872
 1982        +     1869956     1870153          198        1      117  13.0497
 1983        -     1870306     1870437          132        1      107  21.4414
 1984        -     1870495     1871727         1233        1      124 186.3131
 1985        +     1871852     1873321         1470        1      -34 272.9711
 1986        +     1873493     1873888          396        1       70  74.5794
 1987        +     1873929     1874402          474        1       -6  98.6401
 1988        +     1874409     1875320          912        1      -36 141.3630
 1989        -     1875317     1876120          804        1      -96 173.0108
 1990        -     1876162     1877244         1083        1        8 236.2508
 1991        -     1877304     1877753          450        1        7  85.3471
 1992        +     1877829     1878272          444        1       57  84.5279
 1993        -     1878287     1878844          558        1       74 113.4032
 1994        -     1878828     1879208          381        1      -73  54.9328
 1995        +     1879308     1879928          621        1        4 117.2954
 1996        -     1879925     1880440          516        1     -121  90.5867
 1997        +     1880543     1883374         2832        1      -44 517.9039
 1998        +     1883456     1885123         1668        1       48 296.5329
 1999        +     1885181     1886224         1044        1      -18 196.9740
 2000        +     1886231     1887178          948        1       17 172.3614
 2001        +     1887180     1887539          360        1      -63  65.7614
 2002        -     1887544     1888812         1269        1       56 231.6815
 2003        -     1888837     1889520          684        1       -9 113.6821
 2004        +     1889575     1890435          861        1       29 134.4556
 2005        +     1890478     1890918          441        1      -90  98.8586
 2006        -     1890923     1891495          573        1      -77 101.6695
 2007        +     1891616     1893145         1530        1       19 280.9286
 2008        +     1893276     1894421         1146        1     -113 201.1423
 2009        -     1894411     1895043          633        1     -110  84.2388
 2010        -     1895798     1896901         1104        1      -48 216.5146
 2011        -     1896958     1899603         2646        1       93 524.7944
 2012        +     1899887     1901017         1131        1       94 227.8691
 2013        +     1901025     1902146         1122        1      -45 207.9663
 2014        +     1902149     1902970          822        1       57 170.6523
 2015        +     1903223     1904140          918        1      106 177.9776
 2016        -     1904137     1904718          582        1       93 117.4222
 2017        +     1904812     1905390          579        1      -98  88.1069
 2018        -     1905611     1906021          411        1      112  38.0072
 2019        -     1906165     1907085          921        1     -100 168.6635
 2020        -     1907089     1908168         1080        1      -43 192.8082
 2021        -     1908175     1909329         1155        1       95 186.8459
 2022        -     1909419     1910282          864        1       18 118.1619
 2023        +     1910546     1912093         1548        1        7 237.4194
 2024        +     1912428     1914545         2118        1       94 233.5184
 2025        -     1915012     1915473          462        1       93  61.5891
 2026        +     1915632     1916174          543        1      -34  59.2488
 2027        -     1916175     1916672          498        1        6  72.6348
 2028        +     1916807     1918384         1578        1      127 229.4354
 2029        +     1918556     1920541         1986        1       85 372.3584
 2030        +     1920626     1921120          495        1       96  79.7560
 2031        +     1921143     1921502          360        1      111  60.3096
 2032        +     1921527     1921949          423        1      -20  87.4121
 2033        -     1921928     1922365          438        1       73  60.8569
 2034        +     1922446     1923024          579        1      127 116.0934
 2035        +     1923130     1923324          195        1       49  36.9306
 2036        +     1923378     1923740          363        1       43  54.5393
 2037        -     1923805     1924098          294        1        8  22.6386
 2038        +     1924251     1924451          201        1     -112  35.0534
 2039        -     1924461     1925222          762        1      122 137.0718
 2040        -     1925415     1926035          621        1      -89 128.8757
 2041        +     1926147     1926890          744        1       -9 148.3396
 2042        +     1926936     1928246         1311        1        7 263.1330
 2043        +     1928272     1928592          321        1       65  42.3070
 2044        -     1928639     1929622          984        1      -93 206.7898
 2045        +     1929704     1930057          354        1      -36  75.7864
 2046        -     1930119     1930406          288        1      -79  63.8165
 2047        -     1930399     1930857          459        1      113  80.0105
 2048        -     1930854     1931465          612        1      -35 119.0750
 2049        -     1931503     1931664          162        1      -95  11.7876
 2050        +     1931777     1932046          270        1      -10  42.2723
 2051        +     1932152     1934008         1857        1      111 380.1091
 2052        -     1934005     1934349          345        1       26  47.4227
 2053        +     1934436     1935368          933        1       89 178.9894
 2054        +     1935368     1936705         1338        1       -6 259.3404
 2055        -     1936676     1937344          669        1      -55 129.5509
 2056        -     1937433     1938305          873        1     -114 157.3925
 2057        -     1938338     1938727          390        1       55  48.5026
 2058        +     1938767     1939288          522        1       64  73.0857
 2059        -     1939305     1940594         1290        1     -124 228.9626
 2060        -     1940807     1942639         1833        1      126 377.0867
 2061        -     1942642     1942941          300        1      -85  44.4533
 2062        +     1943072     1943344          273        1       14  32.8717
 2063        -     1943391     1945250         1860        1      -84 388.7069
 2064        +     1945666     1947174         1509        1       49 292.2990
 2065        +     1947330     1948373         1044        1      -70 195.6399
 2066        +     1948479     1948652          174        1       46   6.7504
 2067        +     1948844     1950673         1830        1      -98 358.9537
 2068        +     1950679     1951686         1008        1      -51 169.9843
 2069        -     1951680     1951931          252        1      -56  36.5476
 2070        +     1952017     1952652          636        1        4 141.8931
 2071        -     1952601     1953740         1140        1      -46 193.1980
 2072        +     1953849     1953941           93        1       44   5.2295
 2073        +     1954020     1955435         1416        1      -37 266.8639
 2074        -     1955444     1955815          372        1      -10  51.7374
 2075        -     1955893     1956873          981        1       19 177.6820
 2076        -     1956940     1957542          603        1      -80  81.9519
 2077        +     1957659     1958399          741        1       15 149.5506
 2078        -     1958415     1958612          198        1      -37  21.1329
 2079        -     1958667     1959239          573        1       80 127.3866
 2080        +     1959329     1962277         2949        1     -104 605.3893
 2081        +     1962349     1963266          918        1       97 119.2953
 2082        +     1963333     1964412         1080        1       53 202.3888
 2083        -     1964420     1965793         1374        1      -25 267.2886
 2084        -     1965862     1966896         1035        1       61 162.0348
 2085        -     1966941     1967240          300        1     -112  39.0128
 2086        +     1967322     1968263          942        1      -49 161.9249
 2087        +     1968308     1968700          393        1      -88  76.6863
 2088        -     1968809     1969165          357        1       25  60.8645
 2089        +     1969318     1970046          729        1     -103 136.2580
 2090        -     1970069     1970548          480        1      127  94.9890
 2091        +     1970631     1970906          276        1      -73  32.8895
 2092        +     1970949     1972238         1290        1       -2 252.1280
 2093        -     1972518     1972826          309        1      103  44.2176
 2094        -     1972830     1974095         1266        1       92 211.1579
 2095        -     1974250     1975203          954        1      -82 146.5215
 2096        -     1975200     1975775          576        1      -21  69.0464
 2097        -     1976001     1977305         1305        1      -26  69.2832
 2098        +     1977350     1977748          399        1       -3  16.0555
 2099        -     1977810     1979996         2187        1      108 452.5545
 2100        +     1980189     1980953          765        1       15 136.7956
 2101        -     1981028     1981660          633        1      -23 102.3341
 2102        -     1981664     1982092          429        1     -102  46.8393
 2103        -     1982256     1982675          420        1      -35  86.8660
 2104        -     1982675     1983868         1194        1     -121 242.6596
 2105        -     1983861     1986776         2916        1      -28 537.9214
 2106        -     1986776     1988602         1827        1        5 311.4498
 2107        -     1988604     1990175         1572        1       44 241.6922
 2108        -     1990176     1990403          228        1       15  17.7334
 2109        -     1990743     1991663          921        1       -5 143.9705
 2110        +     1991900     1993129         1230        1      -49 134.0212
 2111        -     1993169     1993579          411        1      116  62.2638
 2112        -     1993643     1994266          624        1       39  88.8048
 2113        +     1994563     1996422         1860        1       51 173.8949
 2114        -     1996432     1998108         1677        1       38 185.9445
 2115        +     1998404     2000962         2559        1       49 343.7368

